UniProtKB_ac	n_resid	mean_pLDDT	has_catalytic_activity	has_EC	has_activity	autosite_score	autosite_score_50	autosite_score_70	autosite_score_90	autosite_score_95
Q9NQ86	728	78.63	CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000250|UniProtKB:Q80WG7};	RecName: Full=E3 ubiquitin-protein ligase TRIM36; EC=2.3.2.27 {ECO:0000250|UniProtKB:Q80WG7}; AltName: Full=RING finger protein 98; AltName: Full=RING-type E3 ubiquitin transferase TRIM36 {ECO:0000305}; AltName: Full=Tripartite motif-containing protein 36; AltName: Full=Zinc-binding protein Rbcc728;	True	57.38	57.38	57.38	38.91	0.00
Q9NQ92	184	62.03	False	False	False	37.69	37.69	20.74	0.00	0.00
Q9NQG7	708	61.53	False	False	False	59.18	59.18	53.13	38.75	0.00
Q9NQS1	362	57.27	False	False	False	34.68	34.68	23.99	0.00	0.00
Q9NQV8	689	53.75	False	RecName: Full=PR domain zinc finger protein 8; EC=2.1.1.-; AltName: Full=PR domain-containing protein 8;	True	49.69	49.69	49.69	37.58	24.81
Q9NQX5	325	68.41	False	False	False	28.58	28.58	27.20	0.00	0.00
Q9NQX7	267	75.59	False	False	False	48.63	48.63	48.63	26.79	26.79
Q9NQZ2	479	68.13	False	False	False	44.56	44.56	44.56	21.80	0.00
Q9NQZ3	744	54.15	False	False	False	51.72	44.43	44.43	0.00	0.00
Q9NR00	106	78.52	False	False	False	30.12	30.12	30.12	25.40	0.00
Q9NR77	195	86.83	False	False	False	58.84	58.84	58.84	53.17	20.88
Q9NRB3	414	83.12	CATALYTIC ACTIVITY: Reaction=n 3'-phosphoadenylyl sulfate + chondroitin beta-D-glucuronate   = n adenosine 3',5'-bisphosphate + chondroitin 4'-sulfate + n H(+);   Xref=Rhea:RHEA:16101, Rhea:RHEA-COMP:9827, Rhea:RHEA-COMP:9829,   ChEBI:CHEBI:15378, ChEBI:CHEBI:57652, ChEBI:CHEBI:58339,   ChEBI:CHEBI:58343, ChEBI:CHEBI:58422; EC=2.8.2.5;   Evidence={ECO:0000269|PubMed:10781601};	RecName: Full=Carbohydrate sulfotransferase 12; EC=2.8.2.5; AltName: Full=Chondroitin 4-O-sulfotransferase 2; AltName: Full=Chondroitin 4-sulfotransferase 2; Short=C4ST-2; Short=C4ST2; AltName: Full=Sulfotransferase Hlo;	True	60.87	60.87	60.87	41.59	41.59
Q9NRC1	585	80.16	False	False	False	64.73	64.73	45.42	39.26	39.26
Q9NRE2	1034	54.55	False	False	False	67.69	67.69	67.69	37.19	0.00
Q9NRI6	33	83.50	False	False	False	0.00	0.00	0.00	0.00	0.00
Q9NRI7	21	88.65	False	False	False	0.00	0.00	0.00	0.00	0.00
Q9NRJ1	99	54.96	False	False	False	41.34	41.34	0.00	0.00	0.00
Q9NRJ2	163	52.56	False	False	False	25.79	25.79	23.08	0.00	0.00
Q9NRM1	1142	37.09	False	False	False	35.12	0.00	0.00	0.00	0.00
Q9NRP4	125	88.42	False	False	False	44.73	44.73	44.73	44.73	44.73
Q9NRR1	136	85.06	False	False	False	27.70	27.70	27.70	27.70	22.78
Q9NRR3	84	68.35	False	False	False	28.12	28.12	28.12	0.00	0.00
Q9NRR8	79	68.90	False	False	False	33.69	33.69	0.00	0.00	0.00
Q9NRX6	74	71.15	False	False	False	43.93	43.93	25.88	0.00	0.00
Q9NRY5	505	66.17	False	False	False	95.58	95.58	95.58	30.38	30.38
Q9NRY6	295	69.94	CATALYTIC ACTIVITY: Reaction=a cardiolipin(in) = a cardiolipin(out); Xref=Rhea:RHEA:38695,   ChEBI:CHEBI:62237; Evidence={ECO:0000269|PubMed:14573790,   ECO:0000305|PubMed:17226776, ECO:0000305|PubMed:18358005}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:38696;   Evidence={ECO:0000305|PubMed:14573790};	False	True	45.71	45.71	45.71	26.94	24.11
Q9NRY7	297	70.47	False	False	False	67.49	67.49	61.88	30.91	0.00
Q9NRZ5	378	94.18	CATALYTIC ACTIVITY: Reaction=a 1-acyl-sn-glycero-3-phosphate + an acyl-CoA = a 1,2-diacyl-   sn-glycero-3-phosphate + CoA; Xref=Rhea:RHEA:19709,   ChEBI:CHEBI:57287, ChEBI:CHEBI:57970, ChEBI:CHEBI:58342,   ChEBI:CHEBI:58608; EC=2.3.1.51;   Evidence={ECO:0000250|UniProtKB:Q8K4X7}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:19710;   Evidence={ECO:0000250|UniProtKB:Q8K4X7};	RecName: Full=1-acyl-sn-glycerol-3-phosphate acyltransferase delta; EC=2.3.1.51 {ECO:0000250|UniProtKB:Q8K4X7}; AltName: Full=1-acylglycerol-3-phosphate O-acyltransferase 4; Short=1-AGP acyltransferase 4; Short=1-AGPAT 4; AltName: Full=Lysophosphatidic acid acyltransferase delta; Short=LPAAT-delta;	True	90.61	90.61	90.61	90.61	45.25
Q9NRZ7	376	94.93	CATALYTIC ACTIVITY: Reaction=a 1-acyl-sn-glycero-3-phosphate + an acyl-CoA = a 1,2-diacyl-   sn-glycero-3-phosphate + CoA; Xref=Rhea:RHEA:19709,   ChEBI:CHEBI:57287, ChEBI:CHEBI:57970, ChEBI:CHEBI:58342,   ChEBI:CHEBI:58608; EC=2.3.1.51;   Evidence={ECO:0000269|PubMed:21173190}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:19710;   Evidence={ECO:0000305|PubMed:21173190};	RecName: Full=1-acyl-sn-glycerol-3-phosphate acyltransferase gamma; EC=2.3.1.51 {ECO:0000269|PubMed:21173190}; AltName: Full=1-acylglycerol-3-phosphate O-acyltransferase 3; Short=1-AGP acyltransferase 3; Short=1-AGPAT 3; AltName: Full=Lysophosphatidic acid acyltransferase gamma; Short=LPAAT-gamma;	True	90.39	90.39	90.39	90.39	41.88
Q9NS15	1303	62.80	False	False	False	65.75	49.31	38.58	0.00	0.00
Q9NS25	103	65.23	False	False	False	28.14	28.14	23.82	0.00	0.00
Q9NS26	97	64.71	False	False	False	43.19	43.19	0.00	0.00	0.00
Q9NS62	852	59.23	False	False	False	63.86	63.86	63.86	24.22	0.00
Q9NS64	109	60.91	False	False	False	43.29	43.29	0.00	0.00	0.00
Q9NS68	423	60.21	False	False	False	38.72	38.72	36.87	36.87	36.87
Q9NS71	199	80.01	False	False	False	55.81	55.81	55.81	29.30	27.67
Q9NS84	486	79.79	CATALYTIC ACTIVITY: Reaction=n 3'-phosphoadenylyl sulfate + chondroitin beta-D-glucuronate   = n adenosine 3',5'-bisphosphate + chondroitin 6'-sulfate + 2 H(+);   Xref=Rhea:RHEA:11108, Rhea:RHEA-COMP:9827, Rhea:RHEA-COMP:9828,   ChEBI:CHEBI:15378, ChEBI:CHEBI:57652, ChEBI:CHEBI:58339,   ChEBI:CHEBI:58343, ChEBI:CHEBI:62065; EC=2.8.2.17;	RecName: Full=Carbohydrate sulfotransferase 7; EC=2.8.2.-; EC=2.8.2.17; AltName: Full=Chondroitin 6-sulfotransferase 2; Short=C6ST-2; AltName: Full=Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 5; Short=GST-5; AltName: Full=N-acetylglucosamine 6-O-sulfotransferase 4; Short=GlcNAc6ST-4; Short=Gn6st-4;	True	52.02	52.02	52.02	52.02	36.51
Q9NSC2	1324	49.01	False	False	False	56.96	56.96	45.36	0.00	0.00
Q9NSG2	853	86.91	False	False	False	68.74	68.74	68.74	38.06	32.00
Q9NSI2	230	70.61	False	False	False	27.22	27.22	25.96	0.00	0.00
Q9NSK7	152	59.89	False	False	False	36.96	36.96	0.00	0.00	0.00
Q9NT22	766	68.14	False	False	False	38.78	38.78	38.78	0.00	0.00
Q9NTI7	297	61.43	False	False	False	36.97	36.97	27.37	0.00	0.00
Q9NTK1	212	59.41	False	False	False	27.86	27.86	24.03	0.00	0.00
Q9NTX9	383	58.23	False	False	False	54.20	54.20	53.03	0.00	0.00
Q9NU63	452	56.59	False	False	False	60.61	60.61	42.59	0.00	0.00
Q9NUA8	1239	64.81	False	False	False	55.39	55.39	43.73	0.00	0.00
Q9NUB4	165	61.06	False	False	False	49.83	49.83	0.00	0.00	0.00
Q9NUC0	356	52.02	False	False	False	40.20	40.20	24.13	24.13	24.13
Q9NUD5	403	65.85	False	False	False	107.90	107.90	107.90	24.64	0.00
Q9NUD9	493	90.00	False	RecName: Full=GPI mannosyltransferase 2; EC=2.4.1.-; AltName: Full=GPI mannosyltransferase II; Short=GPI-MT-II; AltName: Full=Phosphatidylinositol-glycan biosynthesis class V protein; Short=PIG-V;	True	77.13	77.13	77.13	77.13	43.63
Q9NUH8	114	59.64	False	False	False	40.27	40.27	0.00	0.00	0.00
Q9NUJ3	509	81.15	False	False	False	46.61	46.61	43.93	41.05	0.00
Q9NUM4	274	75.89	False	False	False	35.94	35.94	35.94	31.07	31.07
Q9NUP7	481	79.76	CATALYTIC ACTIVITY: Reaction=cytidine(4) in tRNA(Pro) + S-adenosyl-L-methionine = 2'-O-   methylcytidine(4) in tRNA(Pro) + H(+) + S-adenosyl-L-homocysteine;   Xref=Rhea:RHEA:32767, Rhea:RHEA-COMP:10397, Rhea:RHEA-COMP:10398,   ChEBI:CHEBI:15378, ChEBI:CHEBI:57856, ChEBI:CHEBI:59789,   ChEBI:CHEBI:74495, ChEBI:CHEBI:82748; EC=2.1.1.225;   Evidence={ECO:0000250|UniProtKB:Q12383};	RecName: Full=tRNA:m(4)X modification enzyme TRM13 homolog; EC=2.1.1.225; AltName: Full=Coiled-coil domain-containing protein 76;	True	75.26	75.26	75.26	45.27	26.65
Q9NUQ2	364	94.07	CATALYTIC ACTIVITY: Reaction=a 1-acyl-sn-glycero-3-phosphate + an acyl-CoA = a 1,2-diacyl-   sn-glycero-3-phosphate + CoA; Xref=Rhea:RHEA:19709,   ChEBI:CHEBI:57287, ChEBI:CHEBI:57970, ChEBI:CHEBI:58342,   ChEBI:CHEBI:58608; EC=2.3.1.51;   Evidence={ECO:0000269|PubMed:21173190}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:19710;   Evidence={ECO:0000305|PubMed:21173190};	RecName: Full=1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon; EC=2.3.1.51 {ECO:0000269|PubMed:21173190}; AltName: Full=1-acylglycerol-3-phosphate O-acyltransferase 5; Short=1-AGP acyltransferase 5; Short=1-AGPAT 5; AltName: Full=Lysophosphatidic acid acyltransferase epsilon; Short=LPAAT-epsilon;	True	92.43	92.43	92.43	92.43	32.72
Q9NUS5	200	80.51	False	False	False	47.44	47.44	47.44	23.63	0.00
Q9NV12	185	86.57	False	False	False	50.50	50.50	30.01	30.01	23.93
Q9NV39	138	54.62	False	False	False	24.04	23.67	21.73	0.00	0.00
Q9NV58	838	55.02	CATALYTIC ACTIVITY: Reaction=[E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + [acceptor protein]-N(6)-ubiquitinyl-L-lysine.;   EC=2.3.2.31; Evidence={ECO:0000250|UniProtKB:O60260};	RecName: Full=E3 ubiquitin-protein ligase RNF19A; EC=2.3.2.31 {ECO:0000250|UniProtKB:O60260}; AltName: Full=Double ring-finger protein; Short=Dorfin; AltName: Full=RING finger protein 19A; AltName: Full=p38;	True	87.85	87.85	87.85	26.09	0.00
Q9NV64	488	73.37	False	False	False	74.28	74.28	74.28	34.70	0.00
Q9NV92	336	55.58	False	False	False	46.98	46.98	34.15	0.00	0.00
Q9NVA4	438	72.04	False	False	False	66.09	66.09	66.09	0.00	0.00
Q9NVE4	849	62.32	False	False	False	72.90	72.90	48.63	43.62	0.00
Q9NVL8	296	59.40	False	False	False	32.31	32.31	32.31	0.00	0.00
Q9NVM1	165	62.81	False	False	False	24.17	24.17	21.35	0.00	0.00
Q9NVR2	710	82.64	False	False	False	94.30	94.30	94.30	52.72	36.43
Q9NVV2	129	58.72	False	False	False	0.00	0.00	0.00	0.00	0.00
Q9NVV5	238	93.96	CATALYTIC ACTIVITY: Reaction=9-hexadecanoyloxy-octadecanoate + H2O = 9-hydroxy-   octadecanoate + H(+) + hexadecanoate; Xref=Rhea:RHEA:52052,   ChEBI:CHEBI:7896, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378,   ChEBI:CHEBI:83670, ChEBI:CHEBI:136286;   Evidence={ECO:0000269|PubMed:27018888}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:52053;   Evidence={ECO:0000305|PubMed:27018888};	RecName: Full=Androgen-induced gene 1 protein; Short=AIG-1; AltName: Full=Fatty acid esters of hydroxy fatty acids hydrolase AIG1 {ECO:0000303|PubMed:27018888}; Short=FAHFA hydrolase AIG1 {ECO:0000303|PubMed:27018888}; EC=3.1.-.- {ECO:0000269|PubMed:27018888};	True	58.39	58.39	58.39	58.39	58.39
Q9NW13	759	70.18	False	False	False	52.50	52.50	52.50	42.29	0.00
Q9NW68	430	61.29	False	False	False	50.53	50.53	32.64	32.64	0.00
Q9NW75	528	55.83	False	False	False	37.90	37.90	32.09	0.00	0.00
Q9NW97	253	59.81	False	False	False	24.17	24.17	24.17	0.00	0.00
Q9NWD8	314	72.44	False	False	False	42.22	42.22	37.50	0.00	0.00
Q9NWD9	120	63.64	False	False	False	23.88	23.88	0.00	0.00	0.00
Q9NWF4	448	83.81	CATALYTIC ACTIVITY: Reaction=riboflavin(in) = riboflavin(out); Xref=Rhea:RHEA:35015,   ChEBI:CHEBI:57986; Evidence={ECO:0000269|PubMed:18632736,   ECO:0000269|PubMed:20463145};	False	True	81.69	81.69	81.69	81.69	27.08
Q9NWF9	866	62.42	CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27;	RecName: Full=E3 ubiquitin-protein ligase RNF216; EC=2.3.2.27; AltName: Full=RING finger protein 216; AltName: Full=RING-type E3 ubiquitin transferase RNF216 {ECO:0000305}; AltName: Full=Triad domain-containing protein 3; AltName: Full=Ubiquitin-conjugating enzyme 7-interacting protein 1; AltName: Full=Zinc finger protein inhibiting NF-kappa-B;	True	68.31	68.31	47.98	26.95	0.00
Q9NWH2	141	73.37	False	False	False	30.02	30.02	30.02	0.00	0.00
Q9NWH7	488	65.32	False	False	False	57.10	57.10	57.10	30.99	26.47
Q9NWN3	711	47.16	False	False	False	57.77	57.77	22.75	0.00	0.00
Q9NWQ4	482	50.54	False	False	False	36.17	25.99	0.00	0.00	0.00
Q9NWS1	579	70.40	False	False	False	67.74	67.74	67.74	67.74	26.26
Q9NWS8	449	70.26	False	False	False	64.80	64.80	64.80	35.05	35.05
Q9NWW0	138	62.66	False	False	False	30.66	30.66	22.18	0.00	0.00
Q9NWW5	311	85.45	False	False	False	83.64	83.64	83.64	83.64	28.18
Q9NWW7	574	73.29	False	False	False	66.67	66.67	58.77	34.38	34.38
Q9NX00	188	75.62	False	False	False	34.31	34.31	34.31	34.31	24.02
Q9NX05	1096	68.24	False	False	False	100.88	100.88	100.88	94.92	29.72
Q9NX40	245	64.43	False	False	False	29.24	29.24	29.24	22.54	0.00
Q9NX47	278	86.63	CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27;	RecName: Full=E3 ubiquitin-protein ligase MARCHF5; EC=2.3.2.27; AltName: Full=Membrane-associated RING finger protein 5; AltName: Full=Membrane-associated RING-CH protein V; Short=MARCH-V; AltName: Full=Mitochondrial ubiquitin ligase; Short=MITOL; AltName: Full=RING finger protein 153; AltName: Full=RING-type E3 ubiquitin transferase MARCHF5 {ECO:0000305};	True	50.89	50.89	50.89	41.28	27.09
Q9NX61	479	84.96	False	False	False	57.30	57.30	54.77	41.84	35.65
Q9NX76	183	77.08	False	False	False	41.83	41.83	41.83	26.50	0.00
Q9NX77	482	61.54	False	False	False	67.89	67.89	67.89	0.00	0.00
Q9NX94	342	55.45	False	False	False	43.83	43.83	26.30	0.00	0.00
Q9NXB0	559	74.40	False	False	False	67.08	67.08	67.08	30.18	0.00
Q9NXE4	866	71.44	CATALYTIC ACTIVITY: Reaction=a sphingomyelin + H2O = an N-acylsphing-4-enine + H(+) +   phosphocholine; Xref=Rhea:RHEA:19253, ChEBI:CHEBI:15377,   ChEBI:CHEBI:15378, ChEBI:CHEBI:17636, ChEBI:CHEBI:52639,   ChEBI:CHEBI:295975; EC=3.1.4.12;   Evidence={ECO:0000269|PubMed:16517606, ECO:0000269|PubMed:25180167}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:19254;   Evidence={ECO:0000305|PubMed:25180167};	RecName: Full=Sphingomyelin phosphodiesterase 4 {ECO:0000305}; EC=3.1.4.12 {ECO:0000269|PubMed:16517606}; AltName: Full=Neutral sphingomyelinase 3 {ECO:0000303|PubMed:18505924}; Short=nSMase-3 {ECO:0000303|PubMed:18505924}; Short=nSMase3 {ECO:0000303|PubMed:18505924}; AltName: Full=Neutral sphingomyelinase III;	True	95.51	95.51	92.94	32.24	22.52
Q9NXF1	929	79.43	False	False	False	83.61	83.61	63.80	52.23	0.00
Q9NXF7	216	38.17	False	False	False	69.18	0.00	0.00	0.00	0.00
Q9NXH3	145	73.51	False	False	False	36.56	36.56	36.56	0.00	0.00
Q9NXJ0	267	72.09	False	False	False	37.65	37.65	36.80	0.00	0.00
Q9NXL6	827	79.88	False	False	False	80.25	80.25	80.25	56.88	22.64
Q9NY27	417	62.63	False	False	False	51.03	51.03	51.03	29.80	26.69
Q9NY35	253	87.18	False	False	False	71.96	71.96	41.61	37.40	0.00
Q9NY87	97	69.00	False	False	False	31.77	31.77	21.88	0.00	0.00
Q9NYF0	836	50.79	False	False	False	48.89	48.89	31.60	0.00	0.00
Q9NYF3	392	52.39	False	False	False	35.25	35.25	19.71	0.00	0.00
Q9NYF8	920	46.95	False	False	False	36.80	36.80	0.00	0.00	0.00
Q9NYP3	566	71.83	False	False	False	49.27	49.27	49.27	41.59	0.00
Q9NYP8	219	76.65	False	False	False	50.49	50.49	44.28	0.00	0.00
Q9NYP9	233	78.50	False	False	False	32.76	32.76	32.76	26.48	25.96
Q9NYX4	217	54.80	False	False	False	35.17	35.17	22.55	0.00	0.00
Q9NYY8	710	75.54	False	False	False	92.78	92.78	92.78	35.79	35.79
Q9NYZ1	205	80.45	False	False	False	63.76	63.76	63.76	23.83	21.48
Q9NZ38	188	37.03	False	False	False	69.89	0.00	0.00	0.00	0.00
Q9NZ63	289	68.75	False	False	False	44.44	44.44	27.13	20.82	0.00
Q9NZB2	1118	66.92	False	False	False	139.87	139.87	139.87	89.57	28.76
Q9NZF1	115	89.73	False	False	False	28.35	28.35	28.35	28.35	28.35
Q9NZG7	142	67.60	False	False	False	47.63	47.63	47.63	0.00	0.00
Q9NZH4	202	62.39	False	False	False	32.79	32.79	32.79	0.00	0.00
Q9NZH5	202	63.04	False	False	False	23.67	23.67	23.67	0.00	0.00
Q9NZJ7	389	74.20	False	False	False	51.62	51.62	51.62	38.08	36.37
Q9NZM4	1560	42.30	False	False	False	52.68	52.68	39.74	20.52	20.52
Q9NZM5	478	78.21	False	False	False	53.08	53.08	53.08	53.08	0.00
Q9NZP6	1156	37.93	False	False	False	30.47	0.00	0.00	0.00	0.00
Q9NZT2	677	60.56	False	False	False	56.33	56.33	56.33	41.80	41.80
Q9NZW4	1301	38.95	False	False	False	32.22	21.29	21.29	0.00	0.00
Q9NZY2	134	52.82	False	False	False	60.20	60.20	22.03	0.00	0.00
Q9P055	311	86.57	False	False	False	50.46	50.46	50.46	41.95	41.95
Q9P0K9	344	74.41	False	False	False	60.00	60.00	60.00	60.00	60.00
Q9P0S2	106	75.43	False	False	False	28.18	28.18	28.18	0.00	0.00
Q9P0T7	183	72.56	False	False	False	42.79	42.79	26.69	25.44	0.00
Q9P0W8	599	57.51	False	False	False	41.25	41.25	41.25	23.79	0.00
Q9P1C3	46	79.32	False	False	False	0.00	0.00	0.00	0.00	0.00
Q9P1D8	64	64.99	False	False	False	21.58	21.58	0.00	0.00	0.00
Q9P1G2	102	52.40	False	False	False	51.67	51.67	0.00	0.00	0.00
Q9P1J3	65	39.85	False	False	False	34.59	0.00	0.00	0.00	0.00
Q9P1T7	246	53.49	False	False	False	30.67	30.67	0.00	0.00	0.00
Q9P1Z0	1013	50.46	False	False	False	116.03	116.03	22.14	0.00	0.00
Q9P203	1132	60.91	False	False	False	134.35	134.35	134.35	38.68	23.59
Q9P206	1035	48.28	False	False	False	46.58	46.58	29.14	0.00	0.00
Q9P217	1185	80.61	False	False	False	73.48	73.48	73.48	44.10	34.00
Q9P242	653	54.00	False	False	False	27.20	27.20	19.12	0.00	0.00
Q9P260	1216	73.57	False	False	False	68.41	68.41	68.41	33.22	30.47
Q9P266	1359	42.55	False	False	False	42.01	41.42	22.23	0.00	0.00
Q9P267	1494	43.72	False	False	False	64.35	64.35	45.97	0.00	0.00
Q9P272	454	62.34	False	RecName: Full=Probable tRNA methyltransferase 9B {ECO:0000305}; AltName: Full=Probable tRNA methyltransferase 9-like protein {ECO:0000303|PubMed:23381944}; EC=2.1.1.-;	True	65.84	65.84	65.84	65.84	36.53
Q9P2B2	879	84.26	False	False	False	62.49	62.49	62.49	36.94	29.34
Q9P2D3	2071	81.59	False	False	False	134.79	134.79	134.79	43.14	0.00
Q9P2D6	1515	59.41	False	False	False	118.06	118.06	118.06	37.21	26.72
Q9P2D8	2635	63.49	False	False	False	79.44	79.44	53.57	0.00	0.00
Q9P2E8	410	61.86	CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27;	RecName: Full=E3 ubiquitin-protein ligase MARCHF4; EC=2.3.2.27; AltName: Full=Membrane-associated RING finger protein 4; AltName: Full=Membrane-associated RING-CH protein IV; Short=MARCH-IV; AltName: Full=RING finger protein 174; AltName: Full=RING-type E3 ubiquitin transferase MARCHF4 {ECO:0000305}; Flags: Precursor;	True	53.41	53.41	53.41	0.00	0.00
Q9P2F5	926	49.33	False	False	False	41.44	41.44	41.44	26.10	0.00
Q9P2G4	905	49.59	False	False	False	62.38	62.38	39.79	27.43	0.00
Q9P2K1	1620	68.96	False	False	False	104.52	104.52	104.52	24.34	0.00
Q9P2K9	1392	70.70	False	False	False	86.05	86.05	86.05	35.98	0.00
Q9P2L0	1181	84.76	False	False	False	96.84	96.84	96.84	96.84	0.00
Q9P2P1	1898	58.54	False	False	False	152.13	152.13	44.76	0.00	0.00
Q9P2T0	379	59.81	False	False	False	34.82	34.82	27.42	0.00	0.00
Q9P2W6	132	54.56	False	False	False	25.94	25.94	0.00	0.00	0.00
Q9P2X0	92	87.29	False	False	False	32.16	32.16	32.16	32.16	0.00
Q9P2X7	70	66.05	False	False	False	31.29	31.29	0.00	0.00	0.00
Q9P2Y4	722	55.68	False	False	False	55.38	55.38	55.38	0.00	0.00
Q9UBB4	475	89.63	False	False	False	56.10	56.10	56.10	37.90	37.90
Q9UBC7	116	66.20	False	False	False	32.18	32.18	0.00	0.00	0.00
Q9UBC9	169	52.70	False	False	False	21.95	21.95	0.00	0.00	0.00
Q9UBI9	543	66.84	False	False	False	98.01	98.01	98.01	37.46	0.00
Q9UBM1	199	93.98	CATALYTIC ACTIVITY: Reaction=1,2-diacyl-sn-glycero-3-phospho-N-methylethanolamine + S-   adenosyl-L-methionine = 1,2-diacyl-sn-glycero-3-phospho-N,N-   dimethylethanolamine + H(+) + S-adenosyl-L-homocysteine;   Xref=Rhea:RHEA:32735, ChEBI:CHEBI:15378, ChEBI:CHEBI:57856,   ChEBI:CHEBI:59789, ChEBI:CHEBI:64572, ChEBI:CHEBI:64573; EC=2.1.1.71;   Evidence={ECO:0000255|HAMAP-Rule:MF_03216};	RecName: Full=Phosphatidylethanolamine N-methyltransferase {ECO:0000255|HAMAP-Rule:MF_03216}; Short=PEAMT {ECO:0000255|HAMAP-Rule:MF_03216}; Short=PEMT {ECO:0000255|HAMAP-Rule:MF_03216}; EC=2.1.1.17 {ECO:0000255|HAMAP-Rule:MF_03216}; EC=2.1.1.71 {ECO:0000255|HAMAP-Rule:MF_03216}; AltName: Full=PEMT2; AltName: Full=Phospholipid methyltransferase {ECO:0000255|HAMAP-Rule:MF_03216}; Short=PLMT {ECO:0000255|HAMAP-Rule:MF_03216};	True	68.42	68.42	68.42	68.42	68.42
Q9UBM8	478	86.75	CATALYTIC ACTIVITY: Reaction=N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-   (1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-   beta-D-GlcNAc}-L-asparaginyl-[protein] + UDP-N-acetyl-alpha-D-   glucosamine = H(+) + N(4)-{beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-   (1->4)]-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-   beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-beta-D-GlcNAc}-L-asparaginyl-   [protein] + UDP; Xref=Rhea:RHEA:16057, Rhea:RHEA-COMP:13526,   Rhea:RHEA-COMP:14374, ChEBI:CHEBI:15378, ChEBI:CHEBI:57705,   ChEBI:CHEBI:58223, ChEBI:CHEBI:60651, ChEBI:CHEBI:139507;   EC=2.4.1.145;	RecName: Full=Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C; EC=2.4.1.145; AltName: Full=N-acetylglucosaminyltransferase IV homolog; Short=hGnT-IV-H; AltName: Full=N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase IVc; Short=GlcNAc-T IVc; Short=GnT-IVc; Short=N-acetylglucosaminyltransferase IVc; AltName: Full=UDP-N-acetylglucosamine: alpha-1,3-D-mannoside beta-1,4-N-acetylglucosaminyltransferase IVc;	True	65.92	65.92	65.92	65.92	29.29
Q9UBP4	350	73.65	False	False	False	44.31	44.31	35.47	35.47	24.03
Q9UBP8	84	59.76	False	False	False	0.00	0.00	0.00	0.00	0.00
Q9UBR5	152	77.10	False	False	False	71.41	71.41	32.33	0.00	0.00
Q9UBS8	474	83.43	CATALYTIC ACTIVITY: Reaction=[E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + [acceptor protein]-N(6)-ubiquitinyl-L-lysine.;   EC=2.3.2.31; Evidence={ECO:0000250|UniProtKB:O60260};	RecName: Full=E3 ubiquitin-protein ligase RNF14; EC=2.3.2.31 {ECO:0000250|UniProtKB:O60260}; AltName: Full=Androgen receptor-associated protein 54; AltName: Full=HFB30; AltName: Full=RING finger protein 14; AltName: Full=Triad2 protein;	True	39.76	39.76	39.76	35.98	0.00
Q9UBU6	413	58.99	False	False	False	85.98	85.98	63.41	0.00	0.00
Q9UBX5	448	82.65	False	False	False	46.21	46.21	46.21	46.21	32.45
